u,y,fitness,correlation,n,m,k,threshold,theta,fitScale,thrScale,valid
FI252_F,FIC103_MV,0.9321462631236302,0.9966,1,0,0,1.14300303765094,"+0.8381152023356363,+0.6299525327032840,+6.139663265239589",1.0,1.1,1
FI252_F,FIC201_MV,0.7375092017488916,0.9965,0,1,1,10.174458450970208,"+5.5277387232504598,+3.3160901303046635,-36.317955868966834",1.0,1.1,1
FI252_F,FIC201_PV,0.8209525067407867,0.9628,2,1,0,0.1718270314936584,"+1.6625849570736275,-0.8916706302667147,+0.1766432755571406,+0.1013181147487907,-1.022300640626073",1.0,1.1,1
FI252_F,FIC201_SV,0.8209370140120512,0.9711,2,1,0,0.1712801384642229,"+1.6618793711154936,-0.8910374464058064,+0.1771393419112003,+0.1009115988508175,-1.022639365162641",1.0,1.1,1
FI252_F,LIC201_MV,0.7374131420903955,0.9822,0,1,1,10.18269078470411,"+5.5809924555912076,+3.2630673186088996,-36.320421128754439",1.0,1.1,1
FI252_F,PIC101_MV,0.931841680593681,0.5324,1,0,0,1.1631271575953457,"+0.8380635322334096,+0.6301237925732536,+6.141891398607993",1.0,1.1,1
FI252_F,QI105_Q,0.8490783775513602,0.9898,0,1,0,1.0863855116910066,"+0.6905530320256250,+0.6143541253646909,-2.193880852118725",1.0,1.1,1
FI252_F,QI302_Q,0.8947240623000015,0.988,2,1,0,0.1337361583037349,"+0.8198814249468496,+0.0407498435349685,+0.0684307718844340,-0.0468387539001554,-0.150100891777815",1.0,1.1,1
FI252_F,QIC105_PV,0.8490642706479024,0.9711,0,1,0,1.086721514329028,"+0.6913936171744538,+0.6133671714934970,-2.192419020984944",1.0,1.1,1
FI252_F,QIC105_SV,0.8490565212882911,0.9879,0,1,0,1.0868241673175971,"+0.6909854466953729,+0.6137300831797581,-2.191942485983713",1.0,1.1,1
FI252_F,TIC104_MV,0.8045745077350962,0.9848,2,1,0,17.057371065045118,"+1.3578344487587204,-0.3889418779507857,-2.1066120174601854,+1.5693012619912445,+7.478186028898550",1.0,1.1,1
FI307_F,C01_MV,0.8704223735230483,0.4637,2,0,0,0.7702384958787175,"+1.7592933885155924,-0.8014784154975098,+12.1434851211734500,+0.967343472303258",1.0,1.1,1
FI307_F,C02_MV,0.7330809672249299,0.9835,0,1,1,4.390174970044433,"+106.4412535794861867,+100.2450245394529418,+1.878297703006943",1.0,1.1,1
FI307_F,C03_MV,0.89965611047831,0.9606,2,1,0,0.6467442499255057,"+1.7407812121892290,-0.7712034262083435,+22.4255940245064700,-18.6311107562963194,+1.964401682730755",1.0,1.1,1
FI307_F,C06_MV,0.7367193358989088,0.9814,2,0,0,1.6471108089264224,"+1.7399301484584142,-0.8915844635412111,+43.1352714472900090,+3.662431966829065",1.0,1.1,1
FI307_F,FI252_F,0.8683814612620839,-0.9218,2,1,0,0.2566697963584978,"+1.5211089276045362,-0.7230019003816474,+7.7021659253104229,-1.2100589646521778,+1.380455271270396",1.0,1.1,1
FI307_F,FI310_F,0.7783205402715828,-0.9219,2,1,1,0.2392272582674017,"+1.7110614791026264,-0.9083963092139173,+8.7390345860720906,-0.5436779307219268,+1.592424266568931",1.0,1.1,1
FI307_F,FIC101_MV,0.8693947183450194,0.9425,2,0,0,0.6191271972204255,"+1.7696716768394660,-0.8105149662434858,+11.7482783043548267,+0.937472512490130",1.0,1.1,1
FI307_F,FIC101_PV,0.887406471550823,0.9834,0,1,0,0.1059803906907117,"+2.2016142049349048,+3.0515996517108186,+0.447992006329913",1.0,1.1,1
FI307_F,FIC102_MV,0.7323326360702014,0.9813,0,1,1,4.462234338151414,"+106.8066836855761750,+99.7441772281003978,+1.883766167689529",1.0,1.1,1
FI307_F,FIC102_PV,0.8828693440462494,0.9605,0,1,0,0.5691853493175931,"+15.9017100037924148,+16.2680731523600883,+4.237883981614482",1.0,1.1,1
FI307_F,FIC103_MV,0.8988126096366778,0.9929,2,1,0,0.6655242407516034,"+1.7363371120225763,-0.7684940533692415,+21.9786217906555521,-17.9646895742389283,+2.076138003937100",1.0,1.1,1
FI307_F,FIC201_MV,0.7369869064283383,0.9929,2,0,0,1.6250434097171933,"+1.7398776371177060,-0.8912015497580998,+43.0263546796142577,+3.655748051433347",1.0,1.1,1
FI307_F,FIC201_PV,0.7966924557027456,0.9565,2,1,0,0.2328691825812285,"+1.7118154731210518,-0.9148634799003222,+0.7976640786311212,+7.1855296937180579,+0.772969343707082",1.0,1.1,1
FI307_F,FIC201_SV,0.7967719729808487,0.9638,2,1,0,0.2298631679698088,"+1.7111361297890699,-0.9142896495132138,+0.7592715923688108,+7.2280901695624671,+0.773369411676967",1.0,1.1,1
FI307_F,LIC101_MV,0.8143650670554278,0.8684,0,1,1,4.07993003253571,"+85.5474710781547003,+60.8469190094520798,+18.339318612746520",1.0,1.1,1
FI307_F,LIC201_MV,0.736840889129243,0.9909,2,0,0,1.6311568939360546,"+1.7401795104490843,-0.8916646496511073,+43.0770280386167812,+3.659169974963181",1.0,1.1,1
FI307_F,PIC101_MV,0.8995223872097045,0.0166,2,1,0,0.673749181898826,"+1.7398735623325963,-0.7710772165275059,+22.3899770722489073,-18.4960753113785437,+2.014679134799809",1.0,1.1,1
FI307_F,QI102_Qs,0.9698751137395474,0.9758,2,1,0,0.0426982739010207,"+0.2632972983245000,-0.1054118738305178,+3.0498798887604934,+0.2652627556775111,-0.000285716526813",1.0,1.1,1
FI307_F,QI105_Q,0.7842179817343586,-0.7709,0,1,1,1.7827913106256963,"+18.3363168423948970,+23.5921846215809659,+6.731265080765600",1.0,1.1,1
FI307_F,QI302_Q,0.9644229105330656,0.8017,2,1,1,0.0667793086754528,"+0.2952335679112867,-0.1179406824235125,+1.5985545680510751,+2.5380619996473426,-0.017923295951389",1.0,1.1,1
FI307_F,QI302_Qs,0.9655376733353932,0.9955,2,1,0,0.0564116016141597,"+0.4513558893382690,-0.1265267637567887,+3.9213531984833825,-0.5270853291827167,-0.014367766097785",1.0,1.1,1
FI307_F,QIC105_PV,0.7842300319548297,-0.7647,0,1,1,1.7827859963699213,"+18.3006420822861173,+23.6233506330273642,+6.731708038021194",1.0,1.1,1
FI307_F,QIC105_SV,0.7842214931056048,0.9739,0,1,1,1.78271865481236,"+18.3134500844573367,+23.6090621922871975,+6.731877497025911",1.0,1.1,1
FI307_F,TIC104_MV,0.8472043207389081,0.9944,2,1,0,11.433660177210728,"+1.3654236502604258,-0.4137337758543277,-207.6425656246413780,+179.6579935454608119,+6.011382665797969",1.0,1.1,1
FI307_F,TIC201_MV,0.7066562578089135,0.9938,0,1,2,27.708040026165392,"+125.7360869405348325,+637.5316149923693274,-9.178262542863336",1.0,1.1,1
FI307_F,TIC402_MV,0.7399366078136804,0.9103,1,1,2,4.888931097912932,"+0.7321698846971254,+27.4401608982630378,+46.2789951518311398,+6.059092681980258",1.0,1.1,1
FI308_F,C03_MV,0.9014516044157946,-0.8974,2,0,0,0.5771871717896445,"+1.1328036433423627,-0.1829407937582518,-0.2885258090436317,+10.020101541585155",1.0,1.1,1
FI308_F,C05_MV,0.8347528941414155,-0.9012,1,1,0,3.262197671873006,"+0.8955566819916732,-1.4670612815230015,+0.2128885507630929,+31.845827363169053",1.0,1.1,1
FI308_F,FI107_F,0.9025980987611312,-0.8909,0,1,0,0.5084903841707009,"+0.7101701134197841,+0.3221582155117724,-0.791894123039665",1.0,1.1,1
FI308_F,FI202_F,0.91865882200677,0.9927,0,1,0,0.276921042381853,"+0.8525594546754682,+0.1251678746416756,+1.100679335433506",1.0,1.1,1
FI308_F,FIC101_SV,0.834722820399427,-0.9037,1,1,0,0.0645882391673932,"+0.8952029930611404,-0.0291028644179344,+0.0039128557671869,+0.639537345155268",1.0,1.1,1
FI308_F,FIC102_PV,0.8824998890261897,-0.8972,2,1,0,0.4240537745358766,"+0.6131162752806687,+0.2774017788663181,-0.2102065269042983,+0.0534739000251901,+4.159764215138866",1.0,1.1,1
FI308_F,FIC102_SV,0.8885425957991255,-0.9338,1,1,0,0.6711306978196228,"+0.9270058960567130,-0.2371955896526762,+0.1323935373714160,+2.779908579809260",1.0,1.1,1
FI308_F,FIC103_MV,0.9017089444464172,-0.9395,2,0,0,0.5626584364616036,"+1.1313291033676971,-0.1815725137116584,-0.2893304185132359,+10.045488416555011",1.0,1.1,1
FI308_F,FIC103_PV,0.8884994308997475,-0.9007,1,1,0,0.1261526686679836,"+0.9270226471575225,-0.0444951937676094,+0.0248487894506850,+0.521130417096868",1.0,1.1,1
FI308_F,FIC103_SV,0.8884677602114481,-0.9395,1,1,0,0.1260958403230627,"+0.9270154652375282,-0.0444767868437968,+0.0248289812103037,+0.521170098264209",1.0,1.1,1
FI308_F,FIC305_PV,0.8537330874865541,-0.9088,0,1,0,0.369926646289093,"+0.3888974956931305,+0.1612204074521904,+0.117355418844735",1.0,1.1,1
FI308_F,FIC305_SV,0.8348919220983531,0.987,0,1,0,0.3913444990855936,"+0.3869495002351641,+0.1624927534751426,+0.132441191087624",1.0,1.1,1
FI308_F,FIC306_PV,0.8538357341675029,0.984,0,1,0,0.2853355325084504,"+0.3114508889841403,+0.1281848470502576,+0.103801584750737",1.0,1.1,1
FI308_F,FIC306_SV,0.8358054867282354,0.9871,0,1,0,0.2711662528517574,"+0.3098890602970943,+0.1299485724268946,+0.098994933986858",1.0,1.1,1
FI308_F,PIC101_MV,0.901664582259952,-0.4919,2,0,0,0.5821036164337151,"+1.1321479744396730,-0.1823579068619736,-0.2890666507984399,+10.037264067015394",1.0,1.1,1
FI308_F,QI102_Qs,0.8678502684549945,-0.8898,2,1,0,0.0830985706934475,"+0.8261113704816776,+0.1253419681713871,-0.0358673839203983,+0.0273723484183788,+0.200308323504552",1.0,1.1,1
FI308_F,QI105_Qs,0.8169484113544604,-0.926,1,1,0,0.6594477116702774,"+0.9080199510484103,-0.5423910148971843,+0.3714108394013676,+4.652749235229718",1.0,1.1,1
FI308_F,QI302_Qs,0.8776867601505856,-0.9137,2,1,0,0.1051230206628468,"+0.8296326975056355,+0.1200711882258253,-0.0464606180176110,+0.0352293693737452,+0.263793442908823",1.0,1.1,1
FI308_F,QIC101_MV,0.8348621083337353,0.7201,1,1,0,3.274116469567724,"+0.8950735586441307,-1.4549448798622377,+0.1945534085676683,+32.001868867065219",1.0,1.1,1
FI310_F,C01_MV,0.8372254589716792,0.464,2,0,0,1.0304152530765762,"+1.7926969907300261,-0.8092864564587955,+0.1092523352420371,-0.479863525320060",1.0,1.1,1
FI310_F,C05_MV,0.7396560538215803,0.9665,0,1,0,13.905940576685584,"+4.0331318240156726,+2.0289049870223526,-25.540784926259046",1.0,1.1,1
FI310_F,FIC101_MV,0.8380113246903307,0.9119,2,1,0,1.0852105043977542,"+1.8044317285730125,-0.8193260770363764,+0.1653921466262127,-0.0677516764356788,-0.425487017696036",1.0,1.1,1
FI310_F,FIC101_SV,0.7398170888576869,0.9633,0,1,0,0.2784147553805617,"+0.0796821416985328,+0.0415964880570387,-0.511262128326766",1.0,1.1,1
FI310_F,FIC201_PV,0.9019057778989744,0.985,1,1,0,0.1453661994467395,"+0.9151369749670938,+0.8706896423354727,-0.7906802736855821,-0.321496659737459",1.0,1.1,1
FI310_F,FIC201_SV,0.9018813847512042,0.995,1,1,0,0.1452106028444013,"+0.9149497893415839,+0.8708633155092728,-0.7906813766710440,-0.322157883552584",1.0,1.1,1
FI310_F,FIC404_PV,0.8000577811626939,0.9466,2,1,1,0.6008918120178739,"+0.7264440808894517,-0.5068375759481475,+1.0418556092772309,-0.6458057119273213,+0.781141960025806",1.0,1.1,1
FI310_F,FIC404_SV,0.800078811893207,0.9562,2,1,1,0.6006141292157975,"+0.7263617055550796,-0.5068418202746958,+1.0421151380100171,-0.6460252199186378,+0.781273896495105",1.0,1.1,1
FI310_F,LIC101_MV,0.7380120648484882,0.9562,2,0,0,1.8980620338465235,"+1.7429726076072551,-0.8205514515648822,+0.2501349192711882,-0.508323358224334",1.0,1.1,1
FI310_F,QI102_Q,0.7483362943454214,0.9456,2,1,0,0.1219744751118598,"+0.5462385530146729,+0.1941787902687038,+0.0273057465293715,-0.0043655381591259,-0.179271067282912",1.0,1.1,1
FI310_F,QIC101_MV,0.7402011188910029,-0.8017,0,1,0,13.919519824754792,"+4.0069919481237761,+2.0572327778794559,-25.568538268496809",1.0,1.1,1
FI310_F,QIC102_PV,0.7483546063533866,0.9648,2,1,0,0.1219490811616385,"+0.5440043192400702,+0.1962834828460985,+0.0274597966258222,-0.0044985350234737,-0.179475197861136",1.0,1.1,1
FI310_F,QIC102_SV,0.7482703124880946,0.9492,2,1,0,0.1219633011621239,"+0.5435609556172314,+0.1964377502624857,+0.0274382676459487,-0.0044515101931505,-0.179674518441426",1.0,1.1,1
FIC101_PV,C01_MV,0.9387759909664584,0.4718,0,1,2,4.197684683389125,"+33.7321819867896480,+21.1719574838183036,-1.716901924289729",1.0,1.1,1
FIC101_PV,C03_MV,0.8929966802011201,0.9598,0,1,0,2.3235371481956206,"+13.2238214859966678,+10.4029663435358479,+54.042327693850005",1.0,1.1,1
FIC101_PV,FI310_F,0.7566053956410865,-0.9037,2,1,0,0.2386029982335607,"+1.7265163501701255,-0.9316856893418948,+1.6488836933926860,-0.0382933732324142,+0.939519206919742",1.0,1.1,1
FIC101_PV,FIC101_MV,0.9390134394650712,0.9392,0,1,2,4.229947866813827,"+32.8733878372695401,+22.0336711630291475,-1.718230716350007",1.0,1.1,1
FIC101_PV,FIC103_MV,0.8931043934127686,0.9909,0,1,0,2.335718751488856,"+12.9611489119022565,+10.6658534779944496,+54.042180721094055",1.0,1.1,1
FIC101_PV,FIC201_PV,0.764727171566176,0.9563,2,1,0,0.2466776939749977,"+1.7320012243603271,-0.9374166014232813,+1.6084348960054669,-0.0830982161690250,+0.104355174324141",1.0,1.1,1
FIC101_PV,FIC201_SV,0.7648287960323826,0.9649,2,1,0,0.2436067598503761,"+1.7313314362555317,-0.9367839649908098,+1.6072025448531659,-0.0816030188856460,+0.104386282827728",1.0,1.1,1
FIC101_PV,PIC101_MV,0.8929993337388459,0.9345,0,1,0,2.332619262418262,"+13.0474146829405626,+10.5798179379580173,+54.041805173263128",1.0,1.1,1
FIC101_PV,QI302_Q,0.8841001656378699,0.9746,0,1,0,0.0976152969880448,"+0.4396870089420422,+0.5060325738018534,-0.440049200112873",1.0,1.1,1
FIC101_PV,TIC104_MV,0.8159218800079119,0.9859,2,1,0,13.673351636596644,"+1.3323405183012345,-0.3636629222253330,-41.7219583013127817,+38.3304190966420109,+5.387288839750668",1.0,1.1,1
FIC101_PV,TIC402_MV,0.7213748053461964,0.9131,1,0,2,5.311837971028171,"+0.7662201679883808,+12.0921036302964353,-0.054195898801552",1.0,1.1,1
FIC101_SV,C01_MV,0.9648458547865094,0.4818,1,1,1,0.7217711110874714,"+0.8654415222217511,+12.7402805943659505,-5.3526722022253423,-0.231011379123491",1.0,1.1,1
FIC101_SV,C03_MV,0.8765098261488818,0.9485,1,0,0,1.0611756648688342,"+0.8953628741759150,+2.4596029545836231,+5.666099665830773",1.0,1.1,1
FIC101_SV,FI252_F,0.8557145346121843,-0.931,1,1,0,0.3814957206748196,"+0.9230786268853257,+4.0774130580337333,-3.6244962412381132,+0.331482231058575",1.0,1.1,1
FIC101_SV,FI307_F,0.8660669651326263,0.9871,1,1,0,0.022465545328407,"+0.9442407942608112,+0.0978217085038779,-0.0878414930622341,-0.004173508161945",1.0,1.1,1
FIC101_SV,FIC101_MV,0.9648240593495212,0.912,1,1,1,0.7279296859054786,"+0.8648541063399682,+12.4467924738676281,-5.0265137724112954,-0.232235064534270",1.0,1.1,1
FIC101_SV,FIC101_PV,0.95645337599198,0.9762,2,1,0,0.0645297599870543,"+0.5422077179768632,+0.3072246060441536,+0.5497422054500934,-0.3997799785159062,+0.000551489227413",1.0,1.1,1
FIC101_SV,FIC102_PV,0.8735968558160987,0.9489,1,1,0,0.3046528705576872,"+0.9162978012532457,+3.6717956808399634,-3.1814236109226757,+0.145500999018790",1.0,1.1,1
FIC101_SV,FIC103_MV,0.8781689626179242,0.9892,1,0,0,1.0350834523586074,"+0.8943812430996929,+2.4831895372961967,+5.718776369968805",1.0,1.1,1
FIC101_SV,LIC101_MV,0.8154031408391489,0.8806,1,1,0,1.8023007227457244,"+0.9098513348801169,+17.4942828193733391,-15.0627344961014913,+0.602790846050715",1.0,1.1,1
FIC101_SV,PIC101_MV,0.8773265401984709,0.9077,1,0,0,1.0572875441060725,"+0.8949553313766484,+2.4695062712709870,+5.687848506947565",1.0,1.1,1
FIC101_SV,QI102_Q,0.7518282194330689,0.9665,2,0,0,0.1009480348402869,"+0.4710804899255475,+0.1463045310733866,+0.2746752614035445,-0.117893466447549",1.0,1.1,1
FIC101_SV,QI102_Qs,0.8602148995922829,0.9626,1,1,0,0.0951612261832904,"+0.9580154897806921,+0.4817492666643808,-0.4524555064518465,-0.012118118193350",1.0,1.1,1
FIC101_SV,QI302_Q,0.8851930542850779,0.9825,1,1,0,0.1511215031346381,"+0.9108447912469525,+0.3677155019579070,-0.2844137837880166,-0.038310726088025",1.0,1.1,1
FIC101_SV,QI302_Qs,0.8594939175661332,0.9825,1,1,0,0.1207869422518675,"+0.9584728837428311,+0.6224883228862941,-0.5856060077260213,-0.016064692194633",1.0,1.1,1
FIC101_SV,QIC102_PV,0.7519197561985907,1.0,2,0,0,0.0954280290147731,"+0.4686787444521442,+0.1481712487042725,+0.2751935971681480,-0.118183618508675",1.0,1.1,1
FIC101_SV,QIC102_SV,0.7518303595111357,0.9626,2,0,0,0.0954832641449983,"+0.4682029887875366,+0.1482952421608328,+0.2754405322855165,-0.118287289776865",1.0,1.1,1
FIC101_SV,TI101_T,0.8319622564340934,0.8998,2,1,0,5.385570335611633,"+0.5791687382309891,+0.3365378169479546,+30.7682316773232891,-27.8218536678338388,+5.063561656518095",1.0,1.1,1
FIC101_SV,TI105_T,0.832403983000527,0.9815,1,1,0,7.890055287661767,"+0.9198611865398918,+12.1825614089659009,-9.7515710825019202,+10.117689868573078",1.0,1.1,1
FIC101_SV,TIC104_MV,0.8030477813356107,0.9803,2,1,0,15.63436250838415,"+1.3242504797577064,-0.3475742647481707,-25.1009918539091643,+22.6210671459129244,+3.969645913194285",1.0,1.1,1
FIC102_MV,C01_MV,0.7200829211019425,0.3963,0,1,2,8.366516197263014,"+0.3571166158680479,+0.9451659163744792,+22.163458008166191",1.0,1.1,1
FIC102_MV,C03_MV,0.7277577669066808,0.9989,0,1,0,2.793966422458444,"+0.2643441794441466,+0.2996220888309904,+64.249565325383400",1.0,1.1,1
FIC102_MV,FIC101_MV,0.7195772539482215,0.9024,0,1,2,8.300325359302867,"+0.3413143602046567,+0.9607949365439921,+22.168320471668391",1.0,1.1,1
FIC102_MV,FIC101_PV,0.7203397323491683,0.9543,0,1,0,0.1644958786003488,"+0.0156298629106503,+0.0080580030048752,+0.435755857658549",1.0,1.1,1
FIC102_MV,FIC103_MV,0.7277967404902248,0.9613,0,1,0,2.795905066708349,"+0.2600448669145898,+0.3039245588798312,+64.249538519235542",1.0,1.1,1
FIC102_MV,PIC101_MV,0.7277649479299213,0.8965,0,1,0,2.8059348382270963,"+0.2620209939129881,+0.3019557987270107,+64.249230260095131",1.0,1.1,1
FIC102_MV,QI302_Q,0.7423514906385407,0.9255,0,1,0,0.1055448809037522,"+0.0142660059040921,+0.0084244234476104,-0.033847388147691",1.0,1.1,1
FIC102_MV,TIC201_MV,0.9001719421002817,0.9375,2,1,0,3.861978105119991,"+1.2909840574344273,-0.3546601762946341,+0.2739890013334491,-0.0351272414772239,-1.108171573961738",1.0,1.1,1
FIC102_PV,C01_MV,0.9007865140130475,0.4776,2,1,0,0.6472289335743782,"+1.6512313455006427,-0.7032699322509112,+0.3079169620828248,+0.1597060297712428,-0.794242780404686",1.0,1.1,1
FIC102_PV,C02_MV,0.7298158142129703,0.9802,0,1,0,4.590000957787856,"+2.4329839530453716,+3.9462479317791708,-25.023437895393101",1.0,1.1,1
FIC102_PV,C03_MV,0.95167296859808,0.9618,1,0,0,0.7180830350620874,"+0.7843546075328213,+0.8412972163318436,+10.343908789366684",1.0,1.1,1
FIC102_PV,FI310_F,0.8089998192566064,-0.9338,2,1,0,0.154750066112626,"+1.6646065017386604,-0.9054932791085757,+0.1716831570983803,+0.1390989255524505,+0.627377268678650",1.0,1.1,1
FIC102_PV,FIC101_MV,0.9002666948231738,0.9242,2,1,0,0.5475618864941083,"+1.6624480629870277,-0.7132739964979125,+0.3087377130496932,+0.1478820247117888,-0.774877984724784",1.0,1.1,1
FIC102_PV,FIC101_PV,0.8910086549227104,0.9801,1,1,0,0.0787884017201733,"+0.8525927177853444,+0.0479582536859996,-0.0238156554208600,-0.036487672667879",1.0,1.1,1
FIC102_PV,FIC102_MV,0.7339583245312867,0.9888,2,1,1,4.4095464037858445,"+1.2103166719141143,-0.2330732663841276,+3.5939334426609801,-3.4492961702626994,-0.568148517683689",1.0,1.1,1
FIC102_PV,FIC103_MV,0.9518251176210526,0.9989,1,1,0,0.6972209408205075,"+0.7857191797795566,+0.8342462832611371,+0.0018315406458585,+10.277703842364450",1.0,1.1,1
FIC102_PV,FIC201_PV,0.8263647189167751,0.9658,2,1,0,0.1213851906330039,"+1.6603867336772316,-0.9160544018218667,+0.1682916403997347,+0.1441282550718872,-0.350584747883213",1.0,1.1,1
FIC102_PV,FIC201_SV,0.8263067634557812,0.9741,2,1,0,0.1217638582293072,"+1.6594430861576996,-0.9149349312482062,+0.1740610140561215,+0.1381424428529127,-0.350330441243256",1.0,1.1,1
FIC102_PV,LIC101_MV,0.8587631876304574,0.8851,0,1,0,2.152686306518049,"+2.5953473871312069,+1.9609471760496562,-0.986279634388045",1.0,1.1,1
FIC102_PV,PIC101_MV,0.95172603201147,0.9192,1,0,0,0.714827983377765,"+0.7852407613771361,+0.8379233815468075,+10.300771872439792",1.0,1.1,1
FIC102_PV,QI302_Q,0.894607191842133,0.9893,0,1,0,0.0803924673843,"+0.0492762686593594,+0.1052936099196843,-0.671826078425832",1.0,1.1,1
FIC102_PV,TIC104_MV,0.8318179339986019,0.989,2,1,0,15.66179154516621,"+1.3265864424274514,-0.3640436574519860,-3.8241885211330149,+3.1649290881615499,+7.410910125886352",1.0,1.1,1
FIC102_SV,C01_MV,0.9006707666860435,0.4804,2,1,0,0.7512302217872844,"+1.6423213211770571,-0.6952666521204861,+0.1521084789375766,+0.3237967280727542,-0.808506471262505",1.0,1.1,1
FIC102_SV,C02_MV,0.7356983189054624,0.9783,2,1,0,2.736577179301364,"+0.9984687005560893,-0.0294257067810936,+4.0242313074501475,-3.8119754939453196,-0.883124377996800",1.0,1.1,1
FIC102_SV,C03_MV,0.9595933892090022,0.9613,1,0,0,0.5510655301194554,"+0.7824624222770304,+0.8492852966636714,+10.431328602856936",1.0,1.1,1
FIC102_SV,C05_MV,0.8690755120991966,0.9936,2,1,0,2.1120815743747654,"+1.4817164885534144,-0.5347785709352875,+4.7005656810319900,-4.2655769569081654,-0.659284729050957",1.0,1.1,1
FIC102_SV,C06_MV,0.7488063156816491,0.9893,2,0,0,1.3675445562496955,"+1.7035754440748234,-0.8798949875926164,+1.5570167672787725,-2.333157733616065",1.0,1.1,1
FIC102_SV,FI105_F,0.7985288424227983,0.9078,1,1,0,0.3684153037354959,"+0.8171777370495817,-1.6479812394277908,+1.6481575544371878,+4.740085088477352",1.0,1.1,1
FIC102_SV,FI252_F,0.9316882947554688,-0.9399,2,1,0,0.1624038651593885,"+1.2021932879639843,-0.6532002086049030,+0.3572800463335500,+0.0931943477140561,+1.176217656137142",1.0,1.1,1
FIC102_SV,FI307_F,0.9151633184365516,0.9966,2,1,0,0.0160292381626076,"+0.3847416878473446,+0.5662289064521709,+0.0369358570176249,-0.0354339902051373,-0.006301204218186",1.0,1.1,1
FIC102_SV,FI310_F,0.8176792318526703,-0.9395,2,1,0,0.1423283561813256,"+1.6584883698112074,-0.9038291611591616,+0.0501244389315450,+0.2663188660103597,+0.639939526981451",1.0,1.1,1
FIC102_SV,FIC101_MV,0.9001006807533675,0.9227,2,1,0,0.6732001992788398,"+1.6528867430190934,-0.7049756602986725,+0.1282203812336973,+0.3398034514504799,-0.794022908076717",1.0,1.1,1
FIC102_SV,FIC101_PV,0.8992567508083945,0.9781,1,1,0,0.0313495354816607,"+0.8991818827818134,+0.0922875744605497,-0.0756343154064107,-0.025940991991133",1.0,1.1,1
